      TIME             V(CLK)             V(DT)             V(AQ)             V(BQ)      
   9.60737247e-08    1.20000000e+00    1.06163638e+00    9.44286766e-08    1.86276194e-07
   9.60786634e-08    1.20000000e+00    1.13275370e+00    9.43905683e-08    1.58458110e-07
   9.60833333e-08    1.20000000e+00    1.20000000e+00    9.43616651e-08    1.56757374e-07
   9.60836010e-08    1.20000000e+00    1.20000000e+00    9.43602108e-08    1.54241812e-07
   9.60838345e-08    1.20000000e+00    1.20000000e+00    9.43589568e-08    1.52913603e-07
   9.60843015e-08    1.20000000e+00    1.20000000e+00    9.43564779e-08    1.51870180e-07
   9.60852355e-08    1.20000000e+00    1.20000000e+00    9.43516909e-08    1.58200043e-07
   9.60871035e-08    1.20000000e+00    1.20000000e+00    9.43427763e-08    1.94166917e-07
   9.60889714e-08    1.20000000e+00    1.20000000e+00    9.43347021e-08    2.48405024e-07
   9.60908394e-08    1.20000000e+00    1.20000000e+00    9.43274192e-08    3.08590084e-07
   9.60945753e-08    1.20000000e+00    1.20000000e+00    9.43150231e-08    4.18742557e-07
   9.61020472e-08    1.20000000e+00    1.20000000e+00    9.42977162e-08    5.44787397e-07
   9.61169909e-08    1.20000000e+00    1.20000000e+00    9.42854411e-08    4.97126685e-07
   9.61304402e-08    1.20000000e+00    1.20000000e+00    9.42922228e-08    3.20668250e-07
   9.61438896e-08    1.20000000e+00    1.20000000e+00    9.43086489e-08    1.88314277e-07
   9.61573389e-08    1.20000000e+00    1.20000000e+00    9.43303289e-08    1.20844119e-07
   9.61707882e-08    1.20000000e+00    1.20000000e+00    9.43544133e-08    9.90056333e-08
   9.61828926e-08    1.20000000e+00    1.20000000e+00    9.43766437e-08    1.01680904e-07
   9.61937866e-08    1.20000000e+00    1.20000000e+00    9.43963539e-08    1.07166761e-07
   9.62035912e-08    1.20000000e+00    1.20000000e+00    9.44135095e-08    1.03714831e-07
   9.62133957e-08    1.20000000e+00    1.20000000e+00    9.44299216e-08    9.02038325e-08
   9.62232003e-08    1.20000000e+00    1.20000000e+00    9.44454839e-08    7.21611584e-08
   9.62330049e-08    1.20000000e+00    1.20000000e+00    9.44601392e-08    5.64190772e-08
   9.62428094e-08    1.20000000e+00    1.20000000e+00    9.44738665e-08    4.71810743e-08
   9.62526140e-08    1.20000000e+00    1.20000000e+00    9.44866696e-08    4.53412385e-08
   9.62624186e-08    1.20000000e+00    1.20000000e+00    9.44985705e-08    4.96146190e-08
   9.62722231e-08    1.20000000e+00    1.20000000e+00    9.45096022e-08    5.78270860e-08
   9.62820277e-08    1.20000000e+00    1.20000000e+00    9.45198057e-08    6.78055527e-08
   9.62918323e-08    1.20000000e+00    1.20000000e+00    9.45292260e-08    7.78335050e-08
   9.63016369e-08    1.20000000e+00    1.20000000e+00    9.45379104e-08    8.67876268e-08
   9.63212460e-08    1.20000000e+00    1.20000000e+00    9.45532846e-08    9.96496999e-08
   9.63604643e-08    1.20000000e+00    1.20000000e+00    9.45773599e-08    1.08308663e-07
   9.63996825e-08    1.20000000e+00    1.20000000e+00    9.45943681e-08    1.04743932e-07
   9.64389008e-08    1.20000000e+00    1.20000000e+00    9.46063208e-08    9.99241332e-08
   9.64781191e-08    1.20000000e+00    1.20000000e+00    9.46147032e-08    9.71462758e-08
   9.65565556e-08    1.20000000e+00    1.20000000e+00    9.46249177e-08    9.51914753e-08
   9.66349922e-08    1.20000000e+00    1.20000000e+00    9.46298076e-08    9.49253358e-08
   9.67918652e-08    1.20000000e+00    1.20000000e+00    9.46335186e-08    9.47520259e-08
   9.71056114e-08    1.20000000e+00    1.20000000e+00    9.46344254e-08    9.46575594e-08
   9.74193576e-08    1.20000000e+00    1.20000000e+00    9.46342705e-08    9.46454785e-08
   9.77331038e-08    1.20000000e+00    1.20000000e+00    9.46342974e-08    9.46410175e-08
   9.78750000e-08    1.20000000e+00    1.20000000e+00    9.46342936e-08    9.46401001e-08
   9.78752094e-08    1.19250000e+00    1.20000000e+00   -3.05729985e-07   -3.04407758e-07
   9.78754188e-08    1.18500000e+00    1.20000000e+00   -6.85602546e-07   -6.83051635e-07
   9.78756281e-08    1.17750000e+00    1.20000000e+00   -1.05545086e-06   -1.05171400e-06
   9.78760469e-08    1.16250000e+00    1.20000000e+00   -1.73715591e-06   -1.73129106e-06
   9.78768844e-08    1.13250000e+00    1.20000000e+00   -2.88928952e-06   -2.88003318e-06
   9.78785594e-08    1.07250000e+00    1.20000000e+00   -4.49592186e-06   -4.48257490e-06
   9.78819094e-08    9.52500000e-01    1.20000000e+00   -5.85670548e-06   -5.84139907e-06
   9.78886094e-08    7.12500000e-01    1.20000000e+00   -6.08483774e-06   -6.06966297e-06
   9.78946394e-08    4.96500000e-01    1.20000000e+00   -2.85492881e-06   -2.84599036e-06
   9.78951896e-08    4.76791267e-01    1.20000000e+00   -2.07298817e-06   -2.06606353e-06
   9.78957398e-08    4.57082535e-01    1.20000000e+00   -1.23718447e-06   -1.23248843e-06
   9.78968402e-08    4.17665070e-01    1.20000000e+00    6.92634759e-07    6.91769741e-07
   9.78979406e-08    3.78247604e-01    1.20000000e+00    2.91316845e-06    2.90543289e-06
   9.78990410e-08    3.38830139e-01    1.20000000e+00    5.36020947e-06    5.34457176e-06
   9.79001414e-08    2.99412674e-01    1.20000000e+00    7.98179427e-06    7.95746140e-06
   9.79012418e-08    2.59995209e-01    1.20000000e+00    1.07337489e-05    1.07001174e-05
   9.79023422e-08    2.20577744e-01    1.20000000e+00    1.35755103e-05    1.35321414e-05
   9.79034426e-08    1.81160279e-01    1.20000000e+00    1.64687955e-05    1.64154024e-05
   9.79045430e-08    1.41742813e-01    1.20000000e+00    1.93775573e-05    1.93139961e-05
   9.79056434e-08    1.02325348e-01    1.20000000e+00    2.22682552e-05    2.21945159e-05
   9.79067438e-08    6.29078830e-02    1.20000000e+00    2.51100975e-05    2.50262953e-05
   9.79078442e-08    2.34904178e-02    1.20000000e+00    2.78751679e-05    2.77815346e-05
   9.79085000e-08    4.31876757e-13    1.20000000e+00    2.94767196e-05    2.93773796e-05
   9.79086100e-08    0.00000000e+00    1.20000000e+00    3.00323248e-05    2.99310424e-05
   9.79086893e-08    0.00000000e+00    1.20000000e+00    3.04252740e-05    3.03226161e-05
   9.79087686e-08    0.00000000e+00    1.20000000e+00    3.08146217e-05    3.07105999e-05
   9.79089271e-08    0.00000000e+00    1.20000000e+00    3.15719346e-05    3.14652550e-05
   9.79092441e-08    0.00000000e+00    1.20000000e+00    3.30028825e-05    3.28911635e-05
   9.79098781e-08    0.00000000e+00    1.20000000e+00    3.55446099e-05    3.54238799e-05
   9.79111462e-08    0.00000000e+00    1.20000000e+00    3.94589083e-05    3.93241275e-05
   9.79136824e-08    0.00000000e+00    1.20000000e+00    4.34201969e-05    4.32708339e-05
   9.79162186e-08    0.00000000e+00    1.20000000e+00    4.33694665e-05    4.32199961e-05
   9.79187548e-08    0.00000000e+00    1.20000000e+00    4.06012855e-05    4.04618772e-05
   9.79238272e-08    0.00000000e+00    1.20000000e+00    3.09310369e-05    3.08278471e-05
   9.79288996e-08    0.00000000e+00    1.20000000e+00    1.92316379e-05    1.91731771e-05
   9.79339721e-08    0.00000000e+00    1.20000000e+00    8.34208311e-06    8.32557635e-06
   9.79390445e-08    0.00000000e+00    1.20000000e+00   -6.27286348e-07   -6.12427388e-07
   9.79441169e-08    0.00000000e+00    1.20000000e+00   -7.50384393e-06   -7.50310475e-06
   9.79491893e-08    0.00000000e+00    1.20000000e+00   -1.25788355e-05   -1.26867901e-05
   9.79542617e-08    0.00000000e+00    1.20000000e+00   -1.75972082e-05   -1.78542982e-05
   9.79588268e-08    0.00000000e+00    1.20000000e+00   -2.35198038e-05   -2.39156532e-05
   9.79628000e-08    0.00000000e+00    1.20000000e+00   -2.99481002e-05   -3.04763532e-05
   9.79661960e-08    0.00000000e+00    1.20000000e+00   -3.62263076e-05   -3.68858302e-05
   9.79691464e-08    0.00000000e+00    1.20000000e+00   -4.20607051e-05   -4.28664734e-05
   9.79718019e-08    0.00000000e+00    1.20000000e+00   -4.72882774e-05   -4.82605260e-05
   9.79741917e-08    0.00000000e+00    1.20000000e+00   -5.16504196e-05   -5.27930913e-05
   9.79765816e-08    0.00000000e+00    1.20000000e+00   -5.54146941e-05   -5.67330299e-05
   9.79789715e-08    0.00000000e+00    1.20000000e+00   -5.83770733e-05   -5.98612771e-05
   9.79813613e-08    0.00000000e+00    1.20000000e+00   -6.03927573e-05   -6.20193481e-05
   9.79837512e-08    0.00000000e+00    1.20000000e+00   -6.13751856e-05   -6.31124039e-05
   9.79861411e-08    0.00000000e+00    1.20000000e+00   -6.12901429e-05   -6.31182360e-05
   9.79885309e-08    0.00000000e+00    1.20000000e+00   -6.01401533e-05   -6.21222818e-05
   9.79909208e-08    0.00000000e+00    1.20000000e+00   -5.79212956e-05   -6.03379273e-05
   9.79933107e-08    0.00000000e+00    1.20000000e+00   -5.45736936e-05   -5.77795280e-05
   9.79957005e-08    0.00000000e+00    1.20000000e+00   -5.01155592e-05   -5.37724254e-05
   9.79980904e-08    0.00000000e+00    1.20000000e+00   -4.47645189e-05   -4.72970769e-05
   9.80004803e-08    0.00000000e+00    1.20000000e+00   -3.86327731e-05   -3.75119312e-05
   9.80028701e-08    0.00000000e+00    1.20000000e+00   -3.14403292e-05   -2.38354207e-05
   9.80052600e-08    0.00000000e+00    1.20000000e+00   -2.26988872e-05   -5.91425454e-06
   9.80076499e-08    0.00000000e+00    1.20000000e+00   -1.29525903e-05    1.55005381e-05
   9.80100397e-08    0.00000000e+00    1.20000000e+00   -3.80050199e-06    3.80325245e-05
   9.80124296e-08    0.00000000e+00    1.20000000e+00    4.17182232e-06    5.98641931e-05
   9.80148195e-08    0.00000000e+00    1.20000000e+00    1.12433664e-05    8.01792511e-05
   9.80172093e-08    0.00000000e+00    1.20000000e+00    1.78001864e-05    9.84281506e-05
   9.80195992e-08    0.00000000e+00    1.20000000e+00    2.40814823e-05    1.14068402e-04
   9.80217501e-08    0.00000000e+00    1.20000000e+00    2.95403587e-05    1.25459836e-04
   9.80239010e-08    0.00000000e+00    1.20000000e+00    3.47252462e-05    1.33901861e-04
   9.80260519e-08    0.00000000e+00    1.20000000e+00    3.94729666e-05    1.39094431e-04
   9.80282027e-08    0.00000000e+00    1.20000000e+00    4.35982578e-05    1.40873969e-04
   9.80303536e-08    0.00000000e+00    1.20000000e+00    4.69383875e-05    1.39248952e-04
   9.80325045e-08    0.00000000e+00    1.20000000e+00    4.93819381e-05    1.34404677e-04
   9.80346554e-08    0.00000000e+00    1.20000000e+00    5.08798963e-05    1.26679489e-04
   9.80368063e-08    0.00000000e+00    1.20000000e+00    5.14429064e-05    1.16523116e-04
   9.80389571e-08    0.00000000e+00    1.20000000e+00    5.11304008e-05    1.04449193e-04
   9.80411080e-08    0.00000000e+00    1.20000000e+00    5.00365900e-05    9.09910638e-05
   9.80432589e-08    0.00000000e+00    1.20000000e+00    4.82766493e-05    7.66659184e-05
   9.80454098e-08    0.00000000e+00    1.20000000e+00    4.59748786e-05    6.19489493e-05
   9.80475607e-08    0.00000000e+00    1.20000000e+00    4.32555061e-05    4.72570704e-05
   9.80497116e-08    0.00000000e+00    1.20000000e+00    4.02361400e-05    3.29406896e-05
   9.80518624e-08    0.00000000e+00    1.20000000e+00    3.70235434e-05    1.92816810e-05
   9.80561642e-08    0.00000000e+00    1.20000000e+00    3.04083656e-05   -5.22116382e-06
   9.80604660e-08    0.00000000e+00    1.20000000e+00    2.39364748e-05   -2.53321362e-05
   9.80647677e-08    0.00000000e+00    1.20000000e+00    1.79868548e-05   -4.07116976e-05
   9.80690695e-08    0.00000000e+00    1.20000000e+00    1.27679214e-05   -5.15330895e-05
   9.80733712e-08    0.00000000e+00    1.20000000e+00    8.36036650e-06   -5.82800954e-05
   9.80776730e-08    0.00000000e+00    1.20000000e+00    4.75820089e-06   -6.15893118e-05
   9.80819748e-08    0.00000000e+00    1.20000000e+00    1.90243008e-06   -6.21393731e-05
   9.80862765e-08    0.00000000e+00    1.20000000e+00   -2.93838113e-07   -6.05803834e-05
   9.80948801e-08    0.00000000e+00    1.20000000e+00   -3.13923782e-06   -5.35544826e-05
   9.81034836e-08    0.00000000e+00    1.20000000e+00   -4.45039780e-06   -4.37788751e-05
   9.81120871e-08    0.00000000e+00    1.20000000e+00   -4.81581653e-06   -3.35974623e-05
   9.81206906e-08    0.00000000e+00    1.20000000e+00   -4.65531141e-06   -2.42997645e-05
   9.81292942e-08    0.00000000e+00    1.20000000e+00   -4.23952771e-06   -1.64538024e-05
   9.81378977e-08    0.00000000e+00    1.20000000e+00   -3.72935739e-06   -1.01797882e-05
   9.81465012e-08    0.00000000e+00    1.20000000e+00   -3.21290783e-06   -5.35155072e-06
   9.81551047e-08    0.00000000e+00    1.20000000e+00   -2.73347953e-06   -1.75254654e-06
   9.81637083e-08    0.00000000e+00    1.20000000e+00   -2.30852119e-06    8.41161433e-07
   9.81723118e-08    0.00000000e+00    1.20000000e+00   -1.94156871e-06    2.63621314e-06
   9.81809153e-08    0.00000000e+00    1.20000000e+00   -1.62934210e-06    3.81447818e-06
   9.81895188e-08    0.00000000e+00    1.20000000e+00   -1.36573899e-06    4.52918205e-06
   9.81981224e-08    0.00000000e+00    1.20000000e+00   -1.14394571e-06    4.90420116e-06
   9.82067259e-08    0.00000000e+00    1.20000000e+00   -9.57459577e-07    5.03630864e-06
   9.82153294e-08    0.00000000e+00    1.20000000e+00   -8.00511865e-07    4.99900187e-06
   9.82239329e-08    0.00000000e+00    1.20000000e+00   -6.68179660e-07    4.84627932e-06
   9.82325365e-08    0.00000000e+00    1.20000000e+00   -5.56349720e-07    4.61620098e-06
   9.82411400e-08    0.00000000e+00    1.20000000e+00   -4.61622279e-07    4.33739535e-06
   9.82497435e-08    0.00000000e+00    1.20000000e+00   -3.81199589e-07    4.03274355e-06
   9.82574867e-08    0.00000000e+00    1.20000000e+00   -3.19163682e-07    3.74974591e-06
   9.82644204e-08    0.00000000e+00    1.20000000e+00   -2.70721177e-07    3.49631307e-06
   9.82706608e-08    0.00000000e+00    1.20000000e+00   -2.32121441e-07    3.27430061e-06
   9.82762771e-08    0.00000000e+00    1.20000000e+00   -2.00963297e-07    3.08503928e-06
   9.82818934e-08    0.00000000e+00    1.20000000e+00   -1.72832678e-07    2.90938581e-06
   9.82875098e-08    0.00000000e+00    1.20000000e+00   -1.47423645e-07    2.74878155e-06
   9.82931261e-08    0.00000000e+00    1.20000000e+00   -1.24463532e-07    2.60414822e-06
   9.82987424e-08    0.00000000e+00    1.20000000e+00   -1.03708895e-07    2.47730945e-06
   9.83043588e-08    0.00000000e+00    1.20000000e+00   -8.49420187e-08    2.37060565e-06
   9.83099751e-08    0.00000000e+00    1.20000000e+00   -6.79679056e-08    2.28164847e-06
   9.83150298e-08    0.00000000e+00    1.20000000e+00   -5.40812298e-08    2.20588435e-06
   9.83195790e-08    0.00000000e+00    1.20000000e+00   -4.26092443e-08    2.12860355e-06
   9.83241282e-08    0.00000000e+00    1.20000000e+00   -3.20281336e-08    2.03636154e-06
   9.83286775e-08    0.00000000e+00    1.20000000e+00   -2.22676804e-08    1.93128955e-06
   9.83332267e-08    0.00000000e+00    1.20000000e+00   -1.32633859e-08    1.82001106e-06
   9.83377759e-08    0.00000000e+00    1.20000000e+00   -4.95597183e-09    1.70957639e-06
   9.83423251e-08    0.00000000e+00    1.20000000e+00    2.70906730e-09    1.60512937e-06
   9.83468744e-08    0.00000000e+00    1.20000000e+00    9.78187231e-09    1.50941786e-06
   9.83514236e-08    0.00000000e+00    1.20000000e+00    1.63085861e-08    1.42324250e-06
   9.83559728e-08    0.00000000e+00    1.20000000e+00    2.23316876e-08    1.34613963e-06
   9.83605220e-08    0.00000000e+00    1.20000000e+00    2.78902954e-08    1.27697950e-06
   9.83696205e-08    0.00000000e+00    1.20000000e+00    3.77700553e-08    1.15652050e-06
   9.83878174e-08    0.00000000e+00    1.20000000e+00    5.34376504e-08    9.58621179e-07
   9.84060143e-08    0.00000000e+00    1.20000000e+00    6.47823951e-08    7.93234345e-07
   9.84242112e-08    0.00000000e+00    1.20000000e+00    7.29995643e-08    6.49844036e-07
   9.84424081e-08    0.00000000e+00    1.20000000e+00    7.89525968e-08    5.31155948e-07
   9.84606050e-08    0.00000000e+00    1.20000000e+00    8.32659699e-08    4.38315370e-07
   9.84788019e-08    0.00000000e+00    1.20000000e+00    8.63916610e-08    3.68168390e-07
   9.85151957e-08    0.00000000e+00    1.20000000e+00    9.03742478e-08    2.74588005e-07
   9.85515895e-08    0.00000000e+00    1.20000000e+00    9.24302882e-08    2.20308431e-07
   9.85879834e-08    0.00000000e+00    1.20000000e+00    9.34923557e-08    1.85732382e-07
   9.86243772e-08    0.00000000e+00    1.20000000e+00    9.40414079e-08    1.62437252e-07
   9.86971648e-08    0.00000000e+00    1.20000000e+00    9.44994694e-08    1.33768350e-07
   9.88427400e-08    0.00000000e+00    1.20000000e+00    9.46480040e-08    1.09232084e-07
   9.89883153e-08    0.00000000e+00    1.20000000e+00    9.46318940e-08    1.01258788e-07
   9.91338905e-08    0.00000000e+00    1.20000000e+00    9.46343950e-08    9.90109399e-08
   9.92794657e-08    0.00000000e+00    1.20000000e+00    9.46342303e-08    9.73039607e-08
   9.95706162e-08    0.00000000e+00    1.20000000e+00    9.46343082e-08    9.57063118e-08
   1.00045616e-07    0.00000000e+00    1.20000000e+00    9.46342846e-08    9.50964180e-08
   1.00250000e-07    0.00000000e+00    1.20000000e+00    9.46342952e-08    9.47099486e-08
   1.00250209e-07    7.50000000e-03    1.20000000e+00    7.87094135e-07    7.69638187e-07
   1.00250419e-07    1.50000000e-02    1.20000000e+00    1.45483823e-06    1.42036859e-06
   1.00250628e-07    2.25000000e-02    1.20000000e+00    2.11039508e-06    2.05917264e-06
   1.00251047e-07    3.75000000e-02    1.20000000e+00    3.34923385e-06    3.26607822e-06
   1.00251884e-07    6.75000000e-02    1.20000000e+00    5.55033244e-06    5.40967077e-06
   1.00253559e-07    1.27500000e-01    1.20000000e+00    8.95384141e-06    8.72297402e-06
   1.00256909e-07    2.47500000e-01    1.20000000e+00    1.26317966e-05    1.23045602e-05
   1.00260259e-07    3.67500000e-01    1.20000000e+00    1.34108520e-05    1.30677182e-05
   1.00263609e-07    4.87500000e-01    1.20000000e+00    1.26661461e-05    1.23460351e-05
   1.00264670e-07    5.25492244e-01    1.20000000e+00    1.22186750e-05    1.19094494e-05
   1.00266791e-07    6.01476732e-01    1.20000000e+00    1.11228224e-05    1.08378353e-05
   1.00267478e-07    6.26085461e-01    1.20000000e+00    1.06248797e-05    1.03499012e-05
   1.00268852e-07    6.75302917e-01    1.20000000e+00    9.39947104e-06    9.14884136e-06
   1.00271600e-07    7.73737830e-01    1.20000000e+00    4.92056255e-06    4.76281697e-06
   1.00272018e-07    7.88704560e-01    1.20000000e+00    3.88769423e-06    3.75197567e-06
   1.00272436e-07    8.03671290e-01    1.20000000e+00    2.77841463e-06    2.66624473e-06
   1.00273271e-07    8.33604749e-01    1.20000000e+00    1.68996874e-07    1.13842730e-07
   1.00274107e-07    8.63538208e-01    1.20000000e+00   -3.02693743e-06   -3.00829429e-06
   1.00274943e-07    8.93471668e-01    1.20000000e+00   -6.86960409e-06   -6.75395184e-06
   1.00275778e-07    9.23405127e-01    1.20000000e+00   -1.13530171e-05   -1.11117755e-05
   1.00276614e-07    9.53338586e-01    1.20000000e+00   -1.64046589e-05   -1.60104412e-05
   1.00277450e-07    9.83272045e-01    1.20000000e+00   -2.19487891e-05   -2.13792395e-05
   1.00278285e-07    1.01320550e+00    1.20000000e+00   -2.79401360e-05   -2.71766055e-05
   1.00279121e-07    1.04313896e+00    1.20000000e+00   -3.43533231e-05   -3.33790755e-05
   1.00279957e-07    1.07307242e+00    1.20000000e+00   -4.11677253e-05   -3.99672264e-05
   1.00280792e-07    1.10300588e+00    1.20000000e+00   -4.83597252e-05   -4.69185998e-05
   1.00281628e-07    1.13293934e+00    1.20000000e+00   -5.58997839e-05   -5.42050555e-05
   1.00282464e-07    1.16287280e+00    1.20000000e+00   -6.37515345e-05   -6.17919952e-05
   1.00283299e-07    1.19280626e+00    1.20000000e+00   -7.18716078e-05   -6.96382838e-05
   1.00283500e-07    1.20000000e+00    1.20000000e+00   -7.38587936e-05   -7.15585768e-05
   1.00283548e-07    1.20000000e+00    1.20000000e+00   -7.44368284e-05   -7.21177994e-05
   1.00283591e-07    1.20000000e+00    1.20000000e+00   -7.49452667e-05   -7.26096574e-05
   1.00283634e-07    1.20000000e+00    1.20000000e+00   -7.54517060e-05   -7.30995649e-05
   1.00283720e-07    1.20000000e+00    1.20000000e+00   -7.64521778e-05   -7.40672813e-05
   1.00283891e-07    1.20000000e+00    1.20000000e+00   -7.84038914e-05   -7.59547254e-05
   1.00284234e-07    1.20000000e+00    1.20000000e+00   -8.21136787e-05   -7.95409892e-05
   1.00284920e-07    1.20000000e+00    1.20000000e+00   -8.87861343e-05   -8.59867005e-05
   1.00286293e-07    1.20000000e+00    1.20000000e+00   -9.93730360e-05   -9.62015673e-05
   1.00289037e-07    1.20000000e+00    1.20000000e+00   -1.11359030e-04   -1.07775850e-04
   1.00291781e-07    1.20000000e+00    1.20000000e+00   -1.13696599e-04   -1.10508962e-04
   1.00294525e-07    1.20000000e+00    1.20000000e+00   -1.08964361e-04   -1.08541486e-04
   1.00296995e-07    1.20000000e+00    1.20000000e+00   -1.00429000e-04   -1.03734860e-04
   1.00299218e-07    1.20000000e+00    1.20000000e+00   -9.04655842e-05   -9.41425361e-05
   1.00301441e-07    1.20000000e+00    1.20000000e+00   -7.88928849e-05   -7.71463076e-05
   1.00303664e-07    1.20000000e+00    1.20000000e+00   -6.57901055e-05   -5.15280670e-05
   1.00305887e-07    1.20000000e+00    1.20000000e+00   -5.15474136e-05   -1.71110415e-05
   1.00308109e-07    1.20000000e+00    1.20000000e+00   -3.70210444e-05    2.49978113e-05
   1.00310332e-07    1.20000000e+00    1.20000000e+00   -2.27470557e-05    7.28587032e-05
   1.00312333e-07    1.20000000e+00    1.20000000e+00   -1.02740104e-05    1.19157784e-04
   1.00314333e-07    1.20000000e+00    1.20000000e+00    1.76578384e-06    1.66867690e-04
   1.00316334e-07    1.20000000e+00    1.20000000e+00    1.33000728e-05    2.14480176e-04
   1.00318334e-07    1.20000000e+00    1.20000000e+00    2.42470499e-05    2.60635196e-04
   1.00320335e-07    1.20000000e+00    1.20000000e+00    3.45132549e-05    3.04174182e-04
   1.00322336e-07    1.20000000e+00    1.20000000e+00    4.39970008e-05    3.44154052e-04
   1.00324336e-07    1.20000000e+00    1.20000000e+00    5.25957280e-05    3.79844152e-04
   1.00326337e-07    1.20000000e+00    1.20000000e+00    6.02154307e-05    4.10720405e-04
   1.00328337e-07    1.20000000e+00    1.20000000e+00    6.67799819e-05    4.36459482e-04
   1.00330338e-07    1.20000000e+00    1.20000000e+00    7.22385104e-05    4.56929509e-04
   1.00332338e-07    1.20000000e+00    1.20000000e+00    7.65698886e-05    4.72174216e-04
   1.00334339e-07    1.20000000e+00    1.20000000e+00    7.97845844e-05    4.82390175e-04
   1.00336340e-07    1.20000000e+00    1.20000000e+00    8.19256259e-05    4.87898896e-04
   1.00338340e-07    1.20000000e+00    1.20000000e+00    8.30728344e-05    4.89116386e-04
   1.00340341e-07    1.20000000e+00    1.20000000e+00    8.33589764e-05    4.86522743e-04
   1.00342341e-07    1.20000000e+00    1.20000000e+00    8.30104838e-05    4.80633748e-04
   1.00344342e-07    1.20000000e+00    1.20000000e+00    8.24021151e-05    4.71975509e-04
   1.00346342e-07    1.20000000e+00    1.20000000e+00    8.20184839e-05    4.61062123e-04
   1.00348343e-07    1.20000000e+00    1.20000000e+00    8.22283624e-05    4.48376287e-04
   1.00350343e-07    1.20000000e+00    1.20000000e+00    8.31276459e-05    4.34358734e-04
   1.00352344e-07    1.20000000e+00    1.20000000e+00    8.46323465e-05    4.19419488e-04
   1.00354345e-07    1.20000000e+00    1.20000000e+00    8.65852025e-05    4.03954927e-04
   1.00356345e-07    1.20000000e+00    1.20000000e+00    8.87619688e-05    3.88336818e-04
   1.00358346e-07    1.20000000e+00    1.20000000e+00    9.08499929e-05    3.72892288e-04
   1.00360346e-07    1.20000000e+00    1.20000000e+00    9.24530945e-05    3.57898783e-04
   1.00362347e-07    1.20000000e+00    1.20000000e+00    9.31220874e-05    3.43587597e-04
   1.00364347e-07    1.20000000e+00    1.20000000e+00    9.24016159e-05    3.30144683e-04
   1.00366348e-07    1.20000000e+00    1.20000000e+00    8.99097311e-05    3.17705064e-04
   1.00368348e-07    1.20000000e+00    1.20000000e+00    8.54333255e-05    3.06344095e-04
   1.00370349e-07    1.20000000e+00    1.20000000e+00    7.89703307e-05    2.96072009e-04
   1.00372350e-07    1.20000000e+00    1.20000000e+00    7.07058147e-05    2.86835412e-04
   1.00374350e-07    1.20000000e+00    1.20000000e+00    6.09590120e-05    2.78523724e-04
   1.00376351e-07    1.20000000e+00    1.20000000e+00    5.01268405e-05    2.70975384e-04
   1.00378351e-07    1.20000000e+00    1.20000000e+00    3.86339509e-05    2.63979867e-04
   1.00380352e-07    1.20000000e+00    1.20000000e+00    2.68933542e-05    2.57274809e-04
   1.00382352e-07    1.20000000e+00    1.20000000e+00    1.52788086e-05    2.50540378e-04
   1.00384353e-07    1.20000000e+00    1.20000000e+00    4.10818776e-06    2.43395031e-04
   1.00386354e-07    1.20000000e+00    1.20000000e+00   -6.36408197e-06    2.35397580e-04
   1.00388354e-07    1.20000000e+00    1.20000000e+00   -1.59478270e-05    2.26059440e-04
   1.00390355e-07    1.20000000e+00    1.20000000e+00   -2.45133619e-05    2.14867128e-04
   1.00392355e-07    1.20000000e+00    1.20000000e+00   -3.19849697e-05    2.01309623e-04
   1.00394356e-07    1.20000000e+00    1.20000000e+00   -3.83330064e-05    1.84901220e-04
   1.00396356e-07    1.20000000e+00    1.20000000e+00   -4.35656041e-05    1.65191489e-04
   1.00398357e-07    1.20000000e+00    1.20000000e+00   -4.77206182e-05    1.41759658e-04
   1.00400357e-07    1.20000000e+00    1.20000000e+00   -5.08582165e-05    1.14197325e-04
   1.00402358e-07    1.20000000e+00    1.20000000e+00   -5.30543259e-05    8.20866569e-05
   1.00404359e-07    1.20000000e+00    1.20000000e+00   -5.43950283e-05    4.49804775e-05
   1.00406359e-07    1.20000000e+00    1.20000000e+00   -5.49719065e-05    2.38767116e-06
   1.00410360e-07    1.20000000e+00    1.20000000e+00   -5.42499411e-05   -1.01702482e-04
   1.00414361e-07    1.20000000e+00    1.20000000e+00   -5.15528404e-05   -2.34937586e-04
   1.00418362e-07    1.20000000e+00    1.20000000e+00   -4.75206763e-05   -4.03234238e-04
   1.00422364e-07    1.20000000e+00    1.20000000e+00   -4.26939072e-05   -6.13366155e-04
   1.00426365e-07    1.20000000e+00    1.20000000e+00   -3.75028864e-05   -8.73052479e-04
   1.00430366e-07    1.20000000e+00    1.20000000e+00   -3.22722495e-05   -1.19124692e-03
   1.00434367e-07    1.20000000e+00    1.20000000e+00   -2.72331731e-05   -1.57865060e-03
   1.00438368e-07    1.20000000e+00    1.20000000e+00   -2.25388888e-05   -2.04801810e-03
   1.00442369e-07    1.20000000e+00    1.20000000e+00   -1.82806059e-05   -2.61010073e-03
   1.00446370e-07    1.20000000e+00    1.20000000e+00   -1.45022413e-05   -3.26638826e-03
   1.00450371e-07    1.20000000e+00    1.20000000e+00   -1.12131783e-05   -4.01141755e-03
   1.00454373e-07    1.20000000e+00    1.20000000e+00   -8.39880396e-06   -4.84259536e-03
   1.00458374e-07    1.20000000e+00    1.20000000e+00   -6.02887712e-06   -5.76385059e-03
